GOslim,Count,Percent,Term,go_terms
GO:0008150,731,52.0655270655271,biological_process,GO:0000727;GO:0000737;GO:0001541;GO:0001558;GO:0001667;GO:0001736;GO:0001842;GO:0001843;GO:0002009;GO:0002227;GO:0002230;GO:0002251;GO:0002385;GO:0002682;GO:0003006;GO:0003254;GO:0003401;GO:0034728;GO:0030036;GO:0006952;GO:0042742;GO:0007010;GO:0007155;GO:0043267;GO:0031497;GO:0006071;GO:0006072;GO:0006119;GO:0006308;GO:0006309;GO:0006325;GO:0006335;GO:0006338;GO:0006384;GO:0006537;GO:0040007;GO:0007156;GO:0007163;GO:0007164;GO:0007281;GO:0007292;GO:0007295;GO:0007297;GO:0007338;GO:0007340;GO:0009653;GO:0007424;GO:0007431;GO:0007440;GO:0007442;GO:0016339;GO:0050829;GO:0009058;GO:0009060;GO:0009108;GO:0009303;GO:0009304;GO:0010038;GO:0009719;GO:0009725;GO:0009735;GO:0009893;GO:0009994;GO:0010001;GO:0010035;GO:0010288;GO:0010468;GO:0010559;GO:0010628;GO:0010631;GO:0010646;GO:0010647;GO:0010649;GO:0010650;GO:0010765;GO:0048646;GO:0010960;GO:0014003;GO:0014013;GO:0014072;GO:0015804;GO:0016053;GO:0016334;GO:0050821;GO:0017148;GO:0018023;GO:0019405;GO:0019563;GO:0019676;GO:0019740;GO:0019751;GO:0019805;GO:0021730;GO:0021740;GO:0021756;GO:0021772;GO:0021794;GO:0021987;GO:0022409;GO:0022412;GO:0022414;GO:0022610;GO:0030029;GO:0030154;GO:0030155;GO:0030182;GO:0030728;GO:0030950;GO:0030952;GO:0031346;GO:0031347;GO:0031349;GO:0031399;GO:0031915;GO:0032006;GO:0032026;GO:0032148;GO:0032268;GO:0032388;GO:0032502;GO:0032594;GO:0032878;GO:0033135;GO:0033139;GO:0033141;GO:0034112;GO:0034249;GO:0034334;GO:0034354;GO:0034627;GO:0034645;GO:0034723;GO:0035073;GO:0035076;GO:0035148;GO:0035864;GO:0035865;GO:0042247;GO:0042274;GO:0042766;GO:0042791;GO:0042797;GO:0042940;GO:0043420;GO:0043519;GO:0043520;GO:0043648;GO:0043650;GO:0044030;GO:0044087;GO:0044089;GO:0044283;GO:0044331;GO:0045088;GO:0045089;GO:0045760;GO:0045824;GO:0045838;GO:0046167;GO:0046394;GO:0046425;GO:0046426;GO:0046874;GO:0050801;GO:0048468;GO:0048477;GO:0048515;GO:0048518;GO:0048522;GO:0048583;GO:0048584;GO:0048589;GO:0048709;GO:0048729;GO:0048854;GO:0048856;GO:0048857;GO:0048869;GO:0048935;GO:0050691;GO:0050776;GO:0050789;GO:0050794;GO:0051130;GO:0051246;GO:0051489;GO:0051491;GO:0051569;GO:0052646;GO:0055080;GO:0060019;GO:0060026;GO:0060049;GO:0060060;GO:0060149;GO:0060269;GO:0060361;GO:0060541;GO:0060560;GO:0060563;GO:0060571;GO:0060606;GO:0060632;GO:0060688;GO:0060965;GO:0060967;GO:0060969;GO:0061000;GO:0061951;GO:0065007;GO:0070445;GO:0070920;GO:0070983;GO:0071241;GO:0071248;GO:0071286;GO:0071312;GO:0071317;GO:0071689;GO:0071824;GO:0080134;GO:0080182;GO:0090102;GO:0090128;GO:0090557;GO:0097054;GO:0097066;GO:0097120;GO:0097194;GO:0098609;GO:0098742;GO:0098771;GO:0098877;GO:0098902;GO:0098969;GO:0099612;GO:0099632;GO:0099637;GO:1900825;GO:1900827;GO:1901017;GO:1901380;GO:1901576;GO:1901608;GO:1901610;GO:1901798;GO:1901951;GO:1901953;GO:1901954;GO:1901956;GO:1902253;GO:1902255;GO:1902259;GO:1902260;GO:1902307;GO:1902414;GO:1902463;GO:1902513;GO:1903018;GO:1903539;GO:1903540;GO:1903649;GO:1903651;GO:1903798;GO:1903799;GO:1903817;GO:1903859;GO:1903860;GO:1903861;GO:1904063;GO:1904181;GO:1904809;GO:1904811;GO:1904892;GO:1904893;GO:1905492;GO:2000047;GO:2000049;GO:2000059;GO:2000114;GO:2000172;GO:2000634;GO:2000635;GO:2000649;GO:2000651;GO:2000766;GO:2001017;GO:2001019;GO:2001258;GO:2001293;GO:2001295
GO:0008219,4,0.284900284900285,cell death,GO:0006309;GO:0097194;GO:1902253;GO:1902255
GO:0008283,1,0.0712250712250712,cell proliferation,GO:0070445
GO:0009056,6,0.427350427350427,catabolic process,GO:0000737;GO:0006308;GO:0006309;GO:0019405;GO:0019563;GO:2000059
GO:0009058,60,4.27350427350427,biosynthetic process,GO:0006384;GO:0006537;GO:0009108;GO:0009303;GO:0009304;GO:0010559;GO:0016053;GO:0017148;GO:0019805;GO:0034354;GO:0034627;GO:0034645;GO:0042791;GO:0042797;GO:0043650;GO:0044283;GO:0046167;GO:0046394;GO:0060049;GO:0097054;GO:1901576;GO:2000766;GO:2001295
GO:0009790,3,0.213675213675214,embryo development,GO:0001842;GO:0001843
GO:0015031,5,0.356125356125356,protein transport,GO:0032594;GO:0098877;GO:0098969;GO:0099632;GO:0099637
GO:0015979,0,0,photosynthesis,
GO:0016192,2,0.142450142450142,vesicle-mediated transport,GO:0098877;GO:0098969
GO:0019748,0,0,secondary metabolic process,
GO:0021700,1,0.0712250712250712,developmental maturation,GO:0090128
GO:0022607,8,0.56980056980057,cellular component assembly,GO:0031497;GO:0006335;GO:0043520;GO:0051489;GO:0051491;GO:0071689
GO:0022618,0,0,ribonucleoprotein complex assembly,
GO:0030154,46,3.27635327635328,cell differentiation,GO:0007281;GO:0007295;GO:0007297;GO:0009994;GO:0010001;GO:0014003;GO:0014013;GO:0030182;GO:0048468;GO:0048477;GO:0048515;GO:0048709;GO:0048935;GO:0060019;GO:0060269;GO:0060563;GO:0061000;GO:0070445;GO:0070983;GO:0071689;GO:0090557;GO:1903859;GO:1903860;GO:1903861
GO:0030198,0,0,extracellular matrix organization,
GO:0030705,9,0.641025641025641,cytoskeleton-dependent intracellula...,GO:1901608;GO:1901610;GO:1901951;GO:1901953;GO:1901954;GO:1901956;GO:1902513;GO:2001017;GO:2001019
GO:0032196,0,0,transposition,
GO:0034330,1,0.0712250712250712,cell junction organization,GO:0034334
GO:0034641,27,1.92307692307692,cellular nitrogen compound metaboli...,GO:0000727;GO:0000737;GO:0006119;GO:0006308;GO:0006309;GO:0006384;GO:0009303;GO:0009304;GO:0017148;GO:0019805;GO:0034249;GO:0034354;GO:0034627;GO:0042791;GO:0042797;GO:0044030;GO:0046874;GO:0070920;GO:1903798;GO:1903799;GO:2000634;GO:2000635;GO:2000766;GO:2001293;GO:2001295
GO:0034655,3,0.213675213675214,nucleobase-containing compound cata...,GO:0000737;GO:0006308;GO:0006309
GO:0040007,26,1.85185185185185,growth,GO:0001558;GO:0003401;GO:0007295;GO:0048589;GO:0060560;GO:1903859;GO:1903860;GO:1903861
GO:0040011,13,0.925925925925926,locomotion,GO:0001667;GO:0007297;GO:0010631;GO:0060269;GO:0060361;GO:0070983
GO:0042254,1,0.0712250712250712,ribosome biogenesis,GO:0042274
GO:0042592,15,1.06837606837607,homeostatic process,GO:0003254;GO:0010960;GO:0050801;GO:0055080;GO:0098771;GO:0098902;GO:1900825;GO:1900827;GO:1904181
GO:0043473,0,0,pigmentation,
GO:0044281,30,2.13675213675214,small molecule metabolic process,GO:0006071;GO:0006119;GO:0006537;GO:0016053;GO:0019405;GO:0019563;GO:0019676;GO:0019751;GO:0019805;GO:0034354;GO:0034627;GO:0043420;GO:0043648;GO:0043650;GO:0044283;GO:0046394;GO:0046874;GO:0097054;GO:2001293;GO:2001295
GO:0044403,0,0,symbiont process,
GO:0048646,12,0.854700854700855,anatomical structure formation invo...,GO:0001842;GO:0001843;GO:0035148;GO:0060606;GO:0071689
GO:0048856,122,8.68945868945869,anatomical structure development,GO:0001541;GO:0001736;GO:0001842;GO:0001843;GO:0002009;GO:0003401;GO:0007164;GO:0007281;GO:0007295;GO:0007297;GO:0009653;GO:0007424;GO:0007431;GO:0007440;GO:0007442;GO:0009994;GO:0010001;GO:0048646;GO:0014003;GO:0014013;GO:0016334;GO:0021730;GO:0021740;GO:0021756;GO:0021772;GO:0021794;GO:0021987;GO:0030182;GO:0035073;GO:0035148;GO:0042247;GO:0048468;GO:0048477;GO:0048709;GO:0048729;GO:0048854;GO:0048857;GO:0048935;GO:0060019;GO:0060026;GO:0060060;GO:0060269;GO:0060541;GO:0060560;GO:0060563;GO:0060571;GO:0060606;GO:0060688;GO:0061000;GO:0070445;GO:0070983;GO:0071689;GO:0090102;GO:0090128;GO:0090557;GO:1903859;GO:1903860;GO:1903861;GO:1905492;GO:2000172
GO:0048870,11,0.783475783475784,cell motility,GO:0001667;GO:0007297;GO:0010631;GO:0060269
GO:0050877,0,0,nervous system process,
GO:0051186,6,0.427350427350427,cofactor metabolic process,GO:0009108;GO:0034354;GO:0034627;GO:2001293;GO:2001295
GO:0051276,14,0.997150997150997,chromosome organization,GO:0034728;GO:0031497;GO:0006325;GO:0006335;GO:0006338;GO:0034723;GO:0042766;GO:0051569;GO:0080182
GO:0051301,0,0,cell division,
GO:0051604,0,0,protein maturation,
GO:0055085,10,0.712250712250712,transmembrane transport,GO:1901017;GO:1901380;GO:1902259;GO:1902260;GO:1902307;GO:1903817;GO:1904063;GO:2000649;GO:2000651;GO:2001258
GO:0061024,5,0.356125356125356,membrane organization,GO:0032594;GO:0098877;GO:0098969;GO:0099632;GO:0099637
GO:0065003,2,0.142450142450142,protein-containing complex assembly,GO:0006335;GO:0043520
GO:0071554,0,0,cell wall organization or biogenesi...,
GO:0071941,0,0,nitrogen cycle metabolic process,
GO:0140014,0,0,mitotic nuclear division,
