GOslim,Count,Percent,Term,go_terms
GO:0007267,11,2.08728652751423,cell-cell signaling,GO:0046883;GO:0046888;GO:0060025;GO:2000831;GO:2000832;GO:2000846;GO:2000847;GO:2000849;GO:2000850
GO:0007568,1,0.189753320683112,aging,GO:0090399
GO:0008150,253,48.0075901328273,biological_process,GO:0000394;GO:0001570;GO:0001838;GO:0001841;GO:0051726;GO:0016191;GO:0006022;GO:0006030;GO:0006040;GO:0006094;GO:0006259;GO:0006310;GO:0006313;GO:0006388;GO:0006458;GO:0006468;GO:0006488;GO:0006489;GO:0006490;GO:0006558;GO:0006559;GO:0006570;GO:0006571;GO:0050954;GO:0006975;GO:0007158;GO:0007362;GO:0007366;GO:0050877;GO:0007442;GO:0007566;GO:0007600;GO:0007605;GO:0050909;GO:0007610;GO:0007617;GO:0007619;GO:0030537;GO:0007637;GO:0008050;GO:0008345;GO:0008407;GO:0030048;GO:0009073;GO:0009095;GO:0009416;GO:0009637;GO:0009648;GO:0009649;GO:0009698;GO:0009785;GO:0009886;GO:0015074;GO:0015917;GO:0016093;GO:0016094;GO:0016246;GO:0045744;GO:0016348;GO:0018958;GO:0019068;GO:0019098;GO:0019348;GO:0019408;GO:0019748;GO:0021682;GO:0030431;GO:0030575;GO:0032196;GO:0032369;GO:0032528;GO:0032529;GO:0033144;GO:0034204;GO:0035063;GO:0035107;GO:0035293;GO:0035316;GO:0035317;GO:0035726;GO:0038128;GO:0039656;GO:0039657;GO:0042427;GO:0042428;GO:0042435;GO:0042440;GO:0042749;GO:0042752;GO:0042754;GO:0043153;GO:0043170;GO:0043516;GO:0043517;GO:0043972;GO:0044060;GO:0045070;GO:0045071;GO:0045187;GO:0045332;GO:0048150;GO:0045721;GO:0045838;GO:0045924;GO:0045938;GO:0046465;GO:0046883;GO:0046888;GO:0048036;GO:0048047;GO:0048520;GO:0048617;GO:0048619;GO:0048675;GO:0048800;GO:0051048;GO:0051084;GO:0051085;GO:0051780;GO:0060004;GO:0060025;GO:0060180;GO:0060857;GO:0061343;GO:0070198;GO:0071242;GO:0071478;GO:0071482;GO:0071483;GO:0071867;GO:0071868;GO:0071869;GO:0071870;GO:0072318;GO:0072319;GO:0090160;GO:0090399;GO:0097035;GO:0097694;GO:1901071;GO:1901160;GO:1901162;GO:1901615;GO:1901617;GO:1902221;GO:1902222;GO:1903350;GO:1903351;GO:1903531;GO:1904882;GO:1904884;GO:1905224;GO:1905953;GO:1990138;GO:2000001;GO:2000322;GO:2000323;GO:2000831;GO:2000832;GO:2000846;GO:2000847;GO:2000849;GO:2000850
GO:0008219,0,0,cell death,
GO:0008283,1,0.189753320683112,cell proliferation,GO:0035726
GO:0009056,2,0.379506641366224,catabolic process,GO:0006559;GO:1902222
GO:0009058,15,2.84629981024668,biosynthetic process,GO:0006094;GO:0006488;GO:0006489;GO:0006490;GO:0006571;GO:0009073;GO:0009095;GO:0016094;GO:0019408;GO:0042427;GO:0042435;GO:0045721;GO:1901162;GO:1901617
GO:0009790,6,1.13851992409867,embryo development,GO:0001838;GO:0001841;GO:0007362;GO:0007366;GO:0048617;GO:0048619
GO:0015031,0,0,protein transport,
GO:0015979,0,0,photosynthesis,
GO:0016192,4,0.759013282732448,vesicle-mediated transport,GO:0016191;GO:0072318;GO:0072319;GO:0090160
GO:0019748,3,0.569259962049336,secondary metabolic process,GO:0009698
GO:0021700,1,0.189753320683112,developmental maturation,GO:0021682
GO:0022607,3,0.569259962049336,cellular component assembly,GO:1904882;GO:1904884;GO:1905224
GO:0022618,2,0.379506641366224,ribonucleoprotein complex assembly,GO:1904882;GO:1904884
GO:0030154,10,1.89753320683112,cell differentiation,GO:0001570;GO:0035316;GO:0035317;GO:0048675;GO:0060857;GO:1990138
GO:0030198,0,0,extracellular matrix organization,
GO:0030705,0,0,cytoskeleton-dependent intracellula...,
GO:0032196,6,1.13851992409867,transposition,GO:0006313
GO:0034330,0,0,cell junction organization,
GO:0034641,25,4.7438330170778,cellular nitrogen compound metaboli...,GO:0000394;GO:0006259;GO:0006310;GO:0006313;GO:0006388;GO:0015074;GO:0042427;GO:0042428;GO:0042435
GO:0034655,0,0,nucleobase-containing compound cata...,
GO:0040007,4,0.759013282732448,growth,GO:0048675;GO:1990138
GO:0040011,0,0,locomotion,
GO:0042254,0,0,ribosome biogenesis,
GO:0042592,0,0,homeostatic process,
GO:0043473,0,0,pigmentation,
GO:0044281,14,2.65654648956357,small molecule metabolic process,GO:0006094;GO:0006558;GO:0006559;GO:0006570;GO:0006571;GO:0009073;GO:0009095;GO:0016093;GO:0016094;GO:0019348;GO:0019408;GO:0045721;GO:1902221;GO:1902222
GO:0044403,5,0.94876660341556,symbiont process,GO:0019068;GO:0039656;GO:0039657;GO:0045070;GO:0045071
GO:0048646,2,0.379506641366224,anatomical structure formation invo...,GO:0001838;GO:0001841
GO:0048856,34,6.45161290322581,anatomical structure development,GO:0001570;GO:0001838;GO:0001841;GO:0007362;GO:0007366;GO:0007442;GO:0007566;GO:0008407;GO:0009886;GO:0016348;GO:0021682;GO:0035107;GO:0035293;GO:0035316;GO:0035317;GO:0048036;GO:0048617;GO:0048619;GO:0048675;GO:0048800;GO:0060857;GO:0061343;GO:1990138
GO:0048870,0,0,cell motility,
GO:0050877,12,2.27703984819734,nervous system process,GO:0050954;GO:0007600;GO:0007605;GO:0050909
GO:0051186,0,0,cofactor metabolic process,
GO:0051276,1,0.189753320683112,chromosome organization,GO:0043972
GO:0051301,0,0,cell division,
GO:0051604,0,0,protein maturation,
GO:0055085,0,0,transmembrane transport,
GO:0061024,3,0.569259962049336,membrane organization,GO:0034204;GO:0045332;GO:0097035
GO:0065003,2,0.379506641366224,protein-containing complex assembly,GO:1904882;GO:1904884
GO:0071554,0,0,cell wall organization or biogenesi...,
GO:0071941,0,0,nitrogen cycle metabolic process,
GO:0140014,0,0,mitotic nuclear division,
