GOslim,Count,Percent,Term,go_terms
GO:0006464,32,0.803414511674617,cellular protein modification proce...,GO:0006469;GO:0018023;GO:0018350;GO:0035304;GO:0035307;GO:0036124;GO:0043407;GO:0043409;GO:0071901;GO:0080182;GO:0097039;GO:1903059;GO:1903061
GO:0006520,51,1.28044187798142,cellular amino acid metabolic proce...,GO:0000096;GO:0000097;GO:0006525;GO:0006555;GO:0008652;GO:0009066;GO:0009067;GO:0009086;GO:0009089;GO:0031335;GO:0033388;GO:0043102;GO:0046451;GO:0050666;GO:0071265;GO:0071267;GO:1901605;GO:1901607
GO:0006605,0,0,protein targeting,
GO:0006629,184,4.61963344212905,lipid metabolic process,GO:0001516;GO:0001523;GO:0002138;GO:0006631;GO:0006636;GO:0006665;GO:0006672;GO:0006677;GO:0006684;GO:0006685;GO:0006692;GO:0006693;GO:0006706;GO:0006707;GO:0006720;GO:0006721;GO:0008202;GO:0008203;GO:0008610;GO:0009395;GO:0009685;GO:0009686;GO:0016042;GO:0016101;GO:0016102;GO:0016114;GO:0016125;GO:0016127;GO:0019373;GO:0019377;GO:0030148;GO:0030149;GO:0033559;GO:0042573;GO:0043651;GO:0044242;GO:0044255;GO:0044258;GO:0046457;GO:0046466;GO:0046477;GO:0046479;GO:0046513;GO:0046514
GO:0006790,22,0.552347476776299,sulfur compound metabolic process,GO:0000096;GO:0000097;GO:0006555;GO:0009086;GO:0019295;GO:0019296;GO:0031335;GO:0050666;GO:0051923;GO:0071265;GO:0071267
GO:0006810,82,2.05874968616621,transport,GO:0035814;GO:0006869;GO:0006897;GO:0006898;GO:0010797;GO:0015721;GO:0015850;GO:0015918;GO:0030157;GO:0030301;GO:0031623;GO:0032379;GO:0032382;GO:0032385;GO:0038016;GO:0043251;GO:0043301;GO:0043317;GO:0043318;GO:0050707;GO:0050715;GO:0090088;GO:0090089;GO:0090118;GO:0090279;GO:0090281;GO:1901608;GO:1901610;GO:1901951;GO:1901953;GO:1901954;GO:1901956;GO:1902513;GO:1902721;GO:1904467;GO:1904469;GO:1904811;GO:1905600;GO:1905602;GO:2000878;GO:2000880;GO:2001017;GO:2001019;GO:2001148;GO:2001150
GO:0006913,0,0,nucleocytoplasmic transport,
GO:0006914,0,0,autophagy,
GO:0006950,39,0.97916143610344,response to stress,GO:0002227;GO:0002716;GO:0002855;GO:0002856;GO:0002858;GO:0002859;GO:0006982;GO:0030193;GO:0030195;GO:0034121;GO:0042730;GO:0045953;GO:0061041;GO:0061045;GO:0070424;GO:0071357;GO:0071449;GO:1903034;GO:1903035;GO:1905178;GO:1905179
GO:0007005,0,0,mitochondrion organization,
GO:0007009,3,0.0753201104694954,plasma membrane organization,GO:0097320;GO:1903526
GO:0007010,90,2.25960331408486,cytoskeleton organization,GO:0030832;GO:0008064;GO:0030239;GO:0030241;GO:0030833;GO:0030834;GO:0030835;GO:0030837;GO:0031033;GO:0031034;GO:0032956;GO:0043519;GO:0043520;GO:0045214;GO:0051493;GO:0051494;GO:0051693;GO:0071688;GO:0071689
GO:0007034,0,0,vacuolar transport,
GO:0007049,4,0.100426813959327,cell cycle,GO:1902296;GO:1902319;GO:1902983;GO:1903459
GO:0007059,0,0,chromosome segregation,
GO:0007155,1,0.0251067034898318,cell adhesion,GO:0043318
GO:0007165,22,0.552347476776299,signal transduction,GO:0023021;GO:0033209;GO:0034121;GO:0035358;GO:0035359;GO:0038158;GO:0038166;GO:0043407;GO:0043409;GO:0061289;GO:0061290;GO:0070099;GO:0070100;GO:0070424
GO:0007267,5,0.125533517449159,cell-cell signaling,GO:0060995;GO:0061289;GO:0061290;GO:0072204;GO:1902721
GO:0007568,0,0,aging,
GO:0008150,2018,50.6653276424805,biological_process,GO:0000096;GO:0000097;GO:0000272;GO:0001503;GO:0001516;GO:0001523;GO:0008152;GO:0001817;GO:0001911;GO:0001913;GO:0001915;GO:0002138;GO:0002227;GO:0002251;GO:0002385;GO:0002710;GO:0002716;GO:0002834;GO:0002835;GO:0002837;GO:0002838;GO:0002855;GO:0002856;GO:0002858;GO:0002859;GO:0003008;GO:0003012;GO:0003013;GO:0003018;GO:0035814;GO:0003081;GO:0003084;GO:0003157;GO:0003401;GO:0006936;GO:0030832;GO:0005975;GO:0005976;GO:0005977;GO:0006000;GO:0006022;GO:0006026;GO:0006030;GO:0006032;GO:0006040;GO:0006059;GO:0006060;GO:0006061;GO:0006062;GO:0006066;GO:0006082;GO:0006112;GO:0006116;GO:0055114;GO:0036261;GO:0006469;GO:0006508;GO:0006525;GO:0006555;GO:0006576;GO:0006577;GO:0006579;GO:0006624;GO:0006629;GO:0006631;GO:0006636;GO:0006665;GO:0006672;GO:0006677;GO:0006684;GO:0006685;GO:0006690;GO:0006692;GO:0006693;GO:0006706;GO:0006707;GO:0006720;GO:0006721;GO:0006734;GO:0006735;GO:0006869;GO:0006897;GO:0006898;GO:0050954;GO:0006982;GO:0007297;GO:0007298;GO:0007340;GO:0007427;GO:0007517;GO:0007525;GO:0007527;GO:0007586;GO:0007605;GO:0008064;GO:0008202;GO:0008203;GO:0008217;GO:0008362;GO:0008363;GO:0008407;GO:0050819;GO:0030048;GO:0008610;GO:0097755;GO:0008652;GO:0009056;GO:0009066;GO:0009067;GO:0009086;GO:0009089;GO:0009308;GO:0009310;GO:0009395;GO:0009452;GO:0009685;GO:0009686;GO:0010288;GO:0010412;GO:0010713;GO:0010755;GO:0010756;GO:0010797;GO:0010817;GO:0010927;GO:0010954;GO:0010986;GO:0015721;GO:0015850;GO:0015918;GO:0015969;GO:0016042;GO:0016052;GO:0016053;GO:0016101;GO:0016102;GO:0016114;GO:0016125;GO:0016127;GO:0016998;GO:0050821;GO:0018023;GO:0018350;GO:0018990;GO:0019295;GO:0019296;GO:0019319;GO:0019373;GO:0019377;GO:0019400;GO:0019401;GO:0019405;GO:0019406;GO:0019407;GO:0019519;GO:0019527;GO:0019674;GO:0019695;GO:0019751;GO:0019752;GO:0021730;GO:0021740;GO:0022404;GO:0023021;GO:0070887;GO:0030148;GO:0030149;GO:0030157;GO:0030162;GO:0030193;GO:0030195;GO:0030239;GO:0030241;GO:0030282;GO:0030301;GO:0030574;GO:0030727;GO:0030833;GO:0030834;GO:0030835;GO:0030837;GO:0030852;GO:0030853;GO:0030885;GO:0030887;GO:0031033;GO:0031034;GO:0031214;GO:0031333;GO:0031335;GO:0031342;GO:0031623;GO:0031647;GO:0032270;GO:0032271;GO:0032272;GO:0032379;GO:0032382;GO:0032385;GO:0032501;GO:0032703;GO:0032787;GO:0032956;GO:0032966;GO:0032970;GO:0033209;GO:0033388;GO:0033559;GO:0033673;GO:0034035;GO:0034104;GO:0034121;GO:0034381;GO:0034383;GO:0034754;GO:0035296;GO:0035303;GO:0035304;GO:0035306;GO:0035307;GO:0035316;GO:0035317;GO:0035358;GO:0035359;GO:0036124;GO:0036260;GO:0038016;GO:0038158;GO:0038166;GO:0042220;GO:0042310;GO:0042337;GO:0042402;GO:0042426;GO:0042445;GO:0042573;GO:0042692;GO:0042730;GO:0042737;GO:0042738;GO:0043102;GO:0043112;GO:0043171;GO:0043242;GO:0043244;GO:0043251;GO:0043254;GO:0043301;GO:0043317;GO:0043318;GO:0043407;GO:0043409;GO:0043436;GO:0043519;GO:0043520;GO:0043651;GO:0044106;GO:0044241;GO:0044242;GO:0044247;GO:0044255;GO:0044258;GO:0044262;GO:0044264;GO:0044275;GO:0044281;GO:0044283;GO:0045214;GO:0045760;GO:0045776;GO:0045777;GO:0045779;GO:0045862;GO:0045953;GO:0046164;GO:0046165;GO:0046173;GO:0046348;GO:0046355;GO:0046364;GO:0046370;GO:0046394;GO:0046451;GO:0046456;GO:0046457;GO:0046458;GO:0046466;GO:0046477;GO:0046479;GO:0046513;GO:0046514;GO:0046851;GO:0048134;GO:0048135;GO:0048286;GO:0048771;GO:0048800;GO:0048935;GO:0050666;GO:0050707;GO:0050715;GO:0050747;GO:0050818;GO:0050880;GO:0050957;GO:0051160;GO:0051164;GO:0051348;GO:0051493;GO:0051494;GO:0051693;GO:0051923;GO:0051971;GO:0060009;GO:0060026;GO:0060215;GO:0060312;GO:0060361;GO:0060467;GO:0060468;GO:0060688;GO:0060800;GO:0060978;GO:0060995;GO:0061041;GO:0061045;GO:0061101;GO:0061289;GO:0061290;GO:0061364;GO:0070099;GO:0070100;GO:0070424;GO:0070613;GO:0070900;GO:0070902;GO:0071241;GO:0071248;GO:0071265;GO:0071267;GO:0071284;GO:0071310;GO:0071357;GO:0071389;GO:0071449;GO:0071559;GO:0071560;GO:0071688;GO:0071689;GO:0071704;GO:0071709;GO:0071901;GO:0072173;GO:0072204;GO:0072224;GO:0072282;GO:0072330;GO:0080154;GO:0080182;GO:0090066;GO:0090088;GO:0090089;GO:0090118;GO:0090279;GO:0090281;GO:0097039;GO:0097055;GO:0097066;GO:0097104;GO:0097164;GO:0097210;GO:0097211;GO:0097320;GO:0097340;GO:0097341;GO:0097368;GO:0097746;GO:0097749;GO:0097753;GO:0098900;GO:1900046;GO:1900047;GO:1900864;GO:1901071;GO:1901072;GO:1901135;GO:1901136;GO:1901143;GO:1901317;GO:1901564;GO:1901565;GO:1901568;GO:1901575;GO:1901605;GO:1901607;GO:1901608;GO:1901610;GO:1901615;GO:1901616;GO:1901617;GO:1901879;GO:1901880;GO:1901951;GO:1901953;GO:1901954;GO:1901956;GO:1902296;GO:1902319;GO:1902513;GO:1902652;GO:1902721;GO:1902746;GO:1902904;GO:1902983;GO:1903034;GO:1903035;GO:1903059;GO:1903061;GO:1903317;GO:1903319;GO:1903459;GO:1903526;GO:1903860;GO:1904044;GO:1904045;GO:1904457;GO:1904467;GO:1904469;GO:1904705;GO:1904811;GO:1905178;GO:1905179;GO:1905492;GO:1905581;GO:1905600;GO:1905602;GO:1990001;GO:2000172;GO:2000241;GO:2000242;GO:2000346;GO:2000359;GO:2000360;GO:2000634;GO:2000635;GO:2000878;GO:2000880;GO:2001017;GO:2001019;GO:2001148;GO:2001150;GO:2001214
GO:0008219,2,0.0502134069796636,cell death,GO:0061364;GO:1990001
GO:0008283,9,0.225960331408486,cell proliferation,GO:0030727;GO:0048134;GO:0048135;GO:1904705;GO:2000346
GO:0009056,211,5.29751443635451,catabolic process,GO:0000272;GO:0006026;GO:0006032;GO:0006062;GO:0006579;GO:0006685;GO:0006706;GO:0006707;GO:0009310;GO:0009395;GO:0016042;GO:0016052;GO:0016127;GO:0016998;GO:0019377;GO:0019405;GO:0019407;GO:0019527;GO:0030149;GO:0030574;GO:0042402;GO:0042426;GO:0042737;GO:0042738;GO:0043171;GO:0044242;GO:0044247;GO:0044258;GO:0044275;GO:0046164;GO:0046348;GO:0046355;GO:0046466;GO:0046477;GO:0046479;GO:0046514;GO:0051160;GO:1901072;GO:1901136;GO:1901143;GO:1901565;GO:1901575;GO:1901616
GO:0009058,137,3.43961837810695,biosynthetic process,GO:0000097;GO:0001516;GO:0002138;GO:0006061;GO:0006636;GO:0008610;GO:0008652;GO:0009067;GO:0009086;GO:0009089;GO:0009686;GO:0016053;GO:0016102;GO:0016114;GO:0019295;GO:0019319;GO:0019401;GO:0019406;GO:0030148;GO:0032966;GO:0033388;GO:0043102;GO:0044283;GO:0046165;GO:0046173;GO:0046364;GO:0046370;GO:0046394;GO:0046456;GO:0046457;GO:0046513;GO:0050747;GO:0071265;GO:0071267;GO:0072330;GO:0097055;GO:1901607;GO:1901617;GO:1902296;GO:1902319;GO:1902983;GO:1903059;GO:1903061;GO:1903459
GO:0009790,2,0.0502134069796636,embryo development,GO:0060215;GO:0060800
GO:0015031,8,0.200853627918654,protein transport,GO:0050707;GO:0050715;GO:1902721;GO:1904467;GO:1904469
GO:0015979,0,0,photosynthesis,
GO:0016192,24,0.602560883755963,vesicle-mediated transport,GO:0006897;GO:0006898;GO:0010797;GO:0031623;GO:0038016;GO:0043301;GO:0043317;GO:0043318;GO:0090118;GO:1905600;GO:1905602
GO:0019748,0,0,secondary metabolic process,
GO:0021700,0,0,developmental maturation,
GO:0022607,74,1.85789605824755,cellular component assembly,GO:0010927;GO:0030239;GO:0030241;GO:0030833;GO:0030837;GO:0031034;GO:0031333;GO:0032271;GO:0032272;GO:0043254;GO:0043520;GO:0045214;GO:0051693;GO:0071688;GO:0071689;GO:0071709;GO:0097104
GO:0022618,0,0,ribonucleoprotein complex assembly,
GO:0030154,53,1.33065528496108,cell differentiation,GO:0007297;GO:0007298;GO:0030239;GO:0030241;GO:0030727;GO:0030852;GO:0030853;GO:0035316;GO:0035317;GO:0042692;GO:0045214;GO:0048134;GO:0048135;GO:0048935;GO:0060009;GO:0060800;GO:0061101;GO:0071688;GO:0071689;GO:0097368;GO:1902746;GO:1903860;GO:2001214
GO:0030198,0,0,extracellular matrix organization,
GO:0030705,9,0.225960331408486,cytoskeleton-dependent intracellula...,GO:1901608;GO:1901610;GO:1901951;GO:1901953;GO:1901954;GO:1901956;GO:1902513;GO:2001017;GO:2001019
GO:0032196,0,0,transposition,
GO:0034330,0,0,cell junction organization,
GO:0034641,68,1.70725583730856,cellular nitrogen compound metaboli...,GO:0006116;GO:0036261;GO:0006576;GO:0006577;GO:0006579;GO:0006672;GO:0006677;GO:0006684;GO:0006685;GO:0006734;GO:0006735;GO:0009452;GO:0015969;GO:0019674;GO:0031335;GO:0033388;GO:0034035;GO:0036260;GO:0042402;GO:0042426;GO:0043171;GO:0044106;GO:0046477;GO:0046513;GO:0046514;GO:0050666;GO:0070900;GO:0070902;GO:1900864;GO:1902296;GO:1902319;GO:1902983;GO:1903459;GO:2000634;GO:2000635
GO:0034655,0,0,nucleobase-containing compound cata...,
GO:0040007,6,0.150640220938991,growth,GO:0003401;GO:1903860;GO:1905178;GO:1905179
GO:0040011,17,0.42681395932714,locomotion,GO:0007297;GO:0007298;GO:0007427;GO:0060361;GO:1901317
GO:0042254,0,0,ribosome biogenesis,
GO:0042592,2,0.0502134069796636,homeostatic process,GO:0035814;GO:0045779
GO:0043473,0,0,pigmentation,
GO:0044281,324,8.1345719307055,small molecule metabolic process,GO:0000096;GO:0000097;GO:0001516;GO:0002138;GO:0006000;GO:0006059;GO:0006060;GO:0006061;GO:0006062;GO:0006066;GO:0006082;GO:0006116;GO:0006525;GO:0006555;GO:0006631;GO:0006636;GO:0006690;GO:0006692;GO:0006693;GO:0006707;GO:0006734;GO:0006735;GO:0008203;GO:0008652;GO:0009066;GO:0009067;GO:0009086;GO:0009089;GO:0009685;GO:0009686;GO:0015969;GO:0016053;GO:0019295;GO:0019296;GO:0019319;GO:0019373;GO:0019400;GO:0019401;GO:0019405;GO:0019406;GO:0019407;GO:0019519;GO:0019527;GO:0019674;GO:0019751;GO:0019752;GO:0031335;GO:0032787;GO:0033388;GO:0033559;GO:0034035;GO:0042573;GO:0043102;GO:0043436;GO:0043651;GO:0044283;GO:0046164;GO:0046165;GO:0046173;GO:0046364;GO:0046370;GO:0046394;GO:0046451;GO:0046456;GO:0046457;GO:0050666;GO:0051160;GO:0051164;GO:0071265;GO:0071267;GO:0072330;GO:1901605;GO:1901607;GO:1902652
GO:0044403,0,0,symbiont process,
GO:0048646,27,0.677880994225458,anatomical structure formation invo...,GO:0010927;GO:0030239;GO:0030241;GO:0030727;GO:0045214;GO:0060978;GO:0071688;GO:0071689
GO:0048856,121,3.03791112226965,anatomical structure development,GO:0003157;GO:0003401;GO:0007297;GO:0007298;GO:0007427;GO:0007517;GO:0007525;GO:0007527;GO:0008362;GO:0008363;GO:0008407;GO:0010927;GO:0021730;GO:0021740;GO:0030239;GO:0030241;GO:0030282;GO:0030727;GO:0030852;GO:0030853;GO:0031214;GO:0035316;GO:0035317;GO:0042337;GO:0042692;GO:0045214;GO:0048134;GO:0048135;GO:0048286;GO:0048800;GO:0048935;GO:0060009;GO:0060026;GO:0060215;GO:0060312;GO:0060688;GO:0060800;GO:0060978;GO:0060995;GO:0061101;GO:0061289;GO:0061290;GO:0061364;GO:0071688;GO:0071689;GO:0072173;GO:0072204;GO:0072224;GO:0072282;GO:0097104;GO:0097368;GO:1902746;GO:1903860;GO:1905178;GO:1905179;GO:1905492;GO:2000172;GO:2000346;GO:2001214
GO:0048870,13,0.326387145367813,cell motility,GO:0007297;GO:0007298;GO:0007427;GO:1901317
GO:0050877,11,0.27617373838815,nervous system process,GO:0050954;GO:0007605;GO:0050957;GO:0051971;GO:1904457
GO:0051186,11,0.27617373838815,cofactor metabolic process,GO:0006116;GO:0006734;GO:0006735;GO:0019295;GO:0019296;GO:0019674
GO:0051276,3,0.0753201104694954,chromosome organization,GO:0036124;GO:0080182
GO:0051301,0,0,cell division,
GO:0051604,32,0.803414511674617,protein maturation,GO:0006624;GO:0010755;GO:0010756;GO:0010954;GO:0070613;GO:0097340;GO:0097341;GO:1903317;GO:1903319;GO:1990001
GO:0055085,2,0.0502134069796636,transmembrane transport,GO:2001148;GO:2001150
GO:0061024,8,0.200853627918654,membrane organization,GO:0071709;GO:0097104;GO:0097320;GO:0097749;GO:0097753;GO:1903526
GO:0065003,55,1.38086869194075,protein-containing complex assembly,GO:0030241;GO:0030833;GO:0030837;GO:0031034;GO:0031333;GO:0032271;GO:0032272;GO:0043254;GO:0043520;GO:0051693;GO:0071688
GO:0071554,3,0.0753201104694954,cell wall organization or biogenesi...,GO:0010412;GO:0016998;GO:0046355
GO:0071941,0,0,nitrogen cycle metabolic process,
GO:0140014,0,0,mitotic nuclear division,
