GOslim,Count,Percent,Term,go_terms
GO:0008150,1642,48.7240356083086,biological_process,GO:0001171;GO:0044409;GO:0016049;GO:0006139;GO:0006259;GO:0006278;GO:0006310;GO:0006313;GO:0006725;GO:0007156;GO:0007412;GO:0007413;GO:0007617;GO:0016339;GO:0008049;GO:0008050;GO:0030536;GO:0010446;GO:0014056;GO:0014057;GO:0015074;GO:0016318;GO:0019043;GO:0019048;GO:0019054;GO:0046718;GO:0019068;GO:0019098;GO:0021682;GO:0021987;GO:0030070;GO:0030199;GO:0030260;GO:0031144;GO:0031290;GO:0031936;GO:0032196;GO:0032197;GO:0032199;GO:0032222;GO:0032224;GO:0032529;GO:0034641;GO:0035017;GO:0035151;GO:0035152;GO:0035293;GO:0035332;GO:0035624;GO:0039656;GO:0039657;GO:0043058;GO:0043059;GO:0044000;GO:0044003;GO:0044068;GO:0044260;GO:0044331;GO:0044766;GO:0044826;GO:0045463;GO:0045924;GO:0046483;GO:0046739;GO:0046740;GO:0046794;GO:0048521;GO:0048588;GO:0048675;GO:0048846;GO:0050774;GO:0050976;GO:0051701;GO:0051806;GO:0051814;GO:0051828;GO:0060071;GO:0060179;GO:0060180;GO:0060456;GO:0060560;GO:0061064;GO:0061067;GO:0061094;GO:0061096;GO:0061837;GO:0071469;GO:0071502;GO:0071897;GO:0075713;GO:0075732;GO:0075733;GO:0090304;GO:0090325;GO:0090326;GO:0090472;GO:0090474;GO:0098609;GO:0098742;GO:1900748;GO:1901046;GO:1901360;GO:1902284;GO:1902435;GO:1902436;GO:1902579;GO:1902581;GO:1902583;GO:1902586;GO:1902594;GO:1903650;GO:1904014;GO:1904810;GO:1905850;GO:1905852;GO:1905909;GO:1905910;GO:1990138;GO:2000171
GO:0008219,0,0,cell death,
GO:0008283,0,0,cell proliferation,
GO:0009056,0,0,catabolic process,
GO:0009058,23,0.682492581602374,biosynthetic process,GO:0001171;GO:0006278;GO:0031936;GO:0032199;GO:0071897
GO:0009790,0,0,embryo development,
GO:0015031,0,0,protein transport,
GO:0015979,0,0,photosynthesis,
GO:0016192,0,0,vesicle-mediated transport,
GO:0019748,0,0,secondary metabolic process,
GO:0021700,2,0.0593471810089021,developmental maturation,GO:0021682
GO:0022607,0,0,cellular component assembly,
GO:0022618,0,0,ribonucleoprotein complex assembly,
GO:0030154,72,2.13649851632047,cell differentiation,GO:0007412;GO:0007413;GO:0031290;GO:0045463;GO:0048588;GO:0048675;GO:0048846;GO:0050774;GO:1902284;GO:1990138;GO:2000171
GO:0030198,3,0.0890207715133531,extracellular matrix organization,GO:0030199
GO:0030705,0,0,cytoskeleton-dependent intracellula...,
GO:0032196,136,4.03560830860534,transposition,GO:0006313;GO:0032197;GO:0032199
GO:0034330,0,0,cell junction organization,
GO:0034641,661,19.6142433234421,cellular nitrogen compound metaboli...,GO:0001171;GO:0006139;GO:0006259;GO:0006278;GO:0006310;GO:0006313;GO:0015074;GO:0030070;GO:0031936;GO:0032199;GO:0071897;GO:0090304
GO:0034655,0,0,nucleobase-containing compound cata...,
GO:0040007,58,1.72106824925816,growth,GO:0016049;GO:0048588;GO:0048675;GO:0048846;GO:0060560;GO:1902284;GO:1990138
GO:0040011,28,0.830860534124629,locomotion,GO:0031290;GO:0043058;GO:0043059;GO:0044000;GO:0046739;GO:0046740;GO:0048846;GO:0051814;GO:0090325;GO:0090326;GO:1902284;GO:1905850;GO:1905852
GO:0042254,0,0,ribosome biogenesis,
GO:0042592,0,0,homeostatic process,
GO:0043473,0,0,pigmentation,
GO:0044281,0,0,small molecule metabolic process,
GO:0044403,128,3.79821958456973,symbiont process,GO:0044409;GO:0019043;GO:0019048;GO:0019054;GO:0046718;GO:0019068;GO:0030260;GO:0039656;GO:0039657;GO:0044000;GO:0044003;GO:0044068;GO:0044826;GO:0046739;GO:0046740;GO:0046794;GO:0051701;GO:0051806;GO:0051814;GO:0051828;GO:0075713;GO:0075732;GO:0075733
GO:0048646,0,0,anatomical structure formation invo...,
GO:0048856,116,3.44213649851632,anatomical structure development,GO:0007412;GO:0007413;GO:0016318;GO:0021682;GO:0021987;GO:0031290;GO:0035017;GO:0035151;GO:0035152;GO:0035293;GO:0045463;GO:0048588;GO:0048675;GO:0048846;GO:0050774;GO:0060071;GO:0060560;GO:0061064;GO:0061067;GO:1902284;GO:1905909;GO:1905910;GO:1990138;GO:2000171
GO:0048870,0,0,cell motility,
GO:0050877,1,0.029673590504451,nervous system process,GO:0050976
GO:0051186,0,0,cofactor metabolic process,
GO:0051276,2,0.0593471810089021,chromosome organization,GO:0031936
GO:0051301,0,0,cell division,
GO:0051604,4,0.118694362017804,protein maturation,GO:0030070;GO:0061837;GO:0090472;GO:0090474
GO:0055085,0,0,transmembrane transport,
GO:0061024,0,0,membrane organization,
GO:0065003,0,0,protein-containing complex assembly,
GO:0071554,0,0,cell wall organization or biogenesi...,
GO:0071941,0,0,nitrogen cycle metabolic process,
GO:0140014,0,0,mitotic nuclear division,
